StdEduc,OccStat,Motive1,Motive2,Incent1,Incent2,Gender,StdEduc2,OccStat2,Motive3,Motive4,Incent3,Incent4
4.05824106,19.88029708,-1.051792348,-.28380478,2.428943227,-2.291073442,0,3.11645528433776,21.358922534596,-.981982602420108,-.302066028961453,2.28940401910923,-2.41474047911641
1.280261949,20.90259814,-1.335270517,.330617163,2.444812939,6.567880294,1,1.64571379466392,20.7606537645709,-1.18570037901927,.249844928155255,2.44371405529661,6.78410594889651
3.603035093,20.01471461,8.628230468,4.937561624,7.049962754,.137951057,0,2.97463365681489,22.9522704877028,9.2558835005636,5.70450347164847,3.37561004132726,.095235517443178
6.487566353,20.00405829,.025949567,-.499064478,-3.795333379,-3.655866314,0,5.90698611949443,19.8483003873532,.0265754337053345,-.479155560202708,-4.82597088963226,-3.74415689637552
.681116742,22.3490809,4.182340232,3.295136525,1.741829835,4.29418162,1,.437930283927937,16.5878719289924,3.77889882835662,4.34838657467686,1.90243677412055,4.61307803975072
-.966911348,20.84590406,3.676489185,3.681147671,1.782052572,2.921695725,1,-.672174080046956,19.6845712076355,4.25046914556844,2.75606457969471,1.61603421680095,2.78669137063544
4.194486715,22.42295261,11.44361522,7.57252731,8.404246719,5.64002822,1,5.04434100298062,28.8588980549456,8.48038882761369,6.90426971403368,8.33747361778814,6.89827573086611
5.47205131,23.80668626,.240947173,2.827762324,4.819850242,1.472402564,1,6.2764731463374,28.3326555417303,.318088427499866,2.90024850463841,5.5789330731945,1.58082867966045
.178610122,18.23089855,4.887962001,5.035095108,-2.418248835,.618758947,1,.199468968766271,23.3204561794746,5.08527218392293,6.34576568832917,-2.43206874491782,.647984668418821
.79907161,19.62657416,6.55915269,4.279061503,7.313821093,7.899521744,1,.801342838179533,18.9016305168427,6.26308711429689,4.11768114614746,9.32607050006395,10.1111605252088
4.326186151,23.87223834,5.071301149,2.985211243,2.809762344,4.312582992,1,3.56453901570234,14.7359581073157,5.83766421334712,2.7822428729435,2.32534759297638,5.00932046527512
5.66295298,22.16275258,8.119998096,4.497938101,5.557603295,6.433396813,0,7.38077148396649,25.9154382208742,9.2268536793979,3.40840370842666,6.01099571772113,8.52171759045731
-1.030350086,22.2935963,7.2631123,1.487729587,4.810322009,1.727127853,0,-.97546374294151,26.7527238384909,8.65629959810327,1.77227658665223,4.78679891481496,1.70401029313945
3.237381186,22.52303489,5.1210736,2.091827303,.95857335,1.241577137,1,3.22783910494321,26.6076482405228,4.08162838917928,2.12423529989923,1.20957839025123,1.41619260805847
6.396610406,24.3167992,3.450831066,1.31458698,-.064431327,-3.951352242,1,8.14105770649077,23.3837054574918,3.49875846224845,1.4322054056463,-.0370155592225448,-5.24450540742698
.04783729,19.80682897,.271167406,3.409121356,-.677368092,1.270372975,1,.0457895389294791,14.3539633813761,.291625475579464,3.0001299790106,-.581348666713491,1.27180427195708
3.798031633,26.05168208,-.228764288,1.670571393,5.395156705,2.294341664,1,3.55604774252904,30.9072923240878,-.26467640067077,.946418053279347,4.9496772316423,2.41074292085741
6.009660803,24.39657666,2.270309798,4.73301617,2.458073274,3.863546983,1,6.8455287382123,25.3112024403685,3.05609029752646,4.73613268861916,2.25750080302253,3.95325535415586
4.037877827,19.84667893,.173160575,.128956602,.391380077,.25300064,1,3.24580753605383,17.0318435842619,.228249791454639,.11882606122934,.463653351334351,.248945744250679
4.509429927,21.03985416,2.061653878,.99008073,1.928134845,.647307005,0,4.50632378218136,16.8414283765393,2.08892964438394,.865797877739846,1.42926000213053,.798885862637861
.629400567,18.15848143,7.651225274,3.358453309,.007006194,2.878746882,1,.762556644513632,18.2396987082394,7.71617988319327,3.57502933948055,.00674449200208444,1.94543220335468
.462188646,20.07253262,3.270374512,5.609274799,4.640567069,3.45804986,0,.3341781942428,22.4227161940933,3.50195105376303,3.81261518303722,4.55125600976977,3.25380638685119
1.311138734,23.84327142,2.480944527,4.766652237,-.186491733,.769883149,0,1.23757855223969,28.1919586283891,3.02957349124727,4.47493328409456,-.104930789285539,.910687832512504
-2.152547669,21.02218138,4.143521464,4.117793384,4.015433942,2.333959013,1,-1.81690546774205,18.529129382721,4.86513842459672,4.68809252816601,6.05383762271658,2.43847307920863
9.617813598,25.35863266,-2.883108118,-3.103994849,.796988326,-2.381237765,1,9.01275956690218,24.916868053833,-3.49407235490073,-3.35401466615771,.795970182519079,-2.75222518901694
.890666896,16.67837648,5.354966683,4.1794647,7.917817139,7.590139608,0,.6877485142111,9.5988593525052,5.62600338539852,2.96950534715452,4.4864105472832,7.25761388381889
7.419275545,23.60571106,1.936783645,1.373778667,-.430985034,-3.282868328,1,9.12189968207756,30.9259245531913,2.56341217427456,1.00065607384274,-.377616462447226,-2.85249882042164
1.925015093,22.36192145,8.283583283,-.351106569,3.463200516,1.708135386,1,2.44657164166305,20.2942084025031,9.40127926779545,-.213896262913309,4.13917427448372,1.9286186099434
7.052042844,24.96830829,3.661109559,2.26072363,5.275835602,2.246329787,0,5.32818459296618,30.1321467742044,2.6780827894034,1.37975756193426,4.73894959264134,2.58731611303392
5.85242647,22.02686701,4.262900374,2.486154475,2.066153954,2.462865263,0,5.81303934322874,24.8219927905331,3.51005455201494,2.61040590097074,1.92410521136689,2.53183161038697
-.501602195,20.80413662,7.00540562,5.280581407,6.569835115,6.8448244,0,-.541708944656099,17.7800258001496,4.6453063775929,5.35880914508286,5.94039969230014,7.91556979911473
1.213171449,20.18304949,5.079244776,6.773155294,1.560075967,4.000267109,1,1.21957592071248,21.9839558372188,6.62874405711836,5.70422317633731,1.28900595149254,5.85446844208854
-1.877972629,21.52423295,6.047000508,5.764701653,6.754386538,5.682981749,0,-2.03068603601292,26.7106985413481,7.46429519349342,4.9304035187585,7.96860715373243,5.06130931260691
-6.078079983,18.85302522,8.230798694,7.503183509,1.611299526,4.678866658,0,-6.23267385162943,29.3126939709236,7.05187128188887,7.56580309974797,1.05162707580167,6.52774137457301
2.730924962,19.34308906,-.630036956,.027926269,-2.701502602,.45639141,1,2.55726280276425,18.7040541356067,-.538201350010133,.0284353842480809,-2.60712811080288,.505185674197561
8.237311585,21.18371298,-2.707663585,-.343709491,.054572,1.526872523,0,9.59890573933803,18.2899096142812,-4.12190405682689,-.386256905798793,.0481095012825124,.743162828494555
3.283131712,20.80010415,1.092606347,5.644731222,2.053301495,4.579581506,1,3.32651068783568,23.2799947436646,1.40245953411818,5.48372483058016,2.76270866148061,3.46897458422108
2.71937836,20.9781596,2.125713854,-1.16493516,1.559126006,-1.970796135,0,2.75173092299407,23.2388151897696,2.1524857284926,-1.32589088234199,1.41610474647274,-1.5652286528278
1.065469269,18.36267487,3.857989296,1.861821372,-.321725883,3.44134862,1,1.13104893045267,16.9991671183746,3.44238212986953,2.35981612557214,-.277242351036871,2.67091518918592
3.309243798,23.79886064,2.955154027,-.715304317,5.103318574,3.119949269,1,2.51974003578692,24.866440368714,3.31237282142362,-.646048597901489,4.55263256326288,3.78387010962679
8.590683493,21.21661873,.493440456,-1.198259401,.413101196,-2.09077388,1,4.47996585604731,26.6829004699427,.433683424915208,-1.25994639099897,.379471291099407,-2.58765042291371
-.960193415,21.71628554,5.624201053,2.915822372,2.584111755,1.97010847,1,-1.11273604961372,25.6420773399206,5.66801698618315,2.74415671270638,3.10775410846912,2.4516506693311
6.173085842,22.45593053,-7.051420508,-4.638153361,-7.414406144,-2.660739168,1,7.50044904123363,23.8646158345913,-6.17571932660188,-4.82339105919453,-9.74080228940218,-2.13979194971442
-1.762936623,17.50555748,7.897106798,3.686489352,9.900340035,2.805826121,1,-1.90729213951094,17.2961722902207,8.08252093470755,3.62500211741936,11.2901442017545,3.01940992757174
.260540233,23.06988757,7.248326975,8.287635597,2.66570677,.592791224,0,.20999036545072,21.229818345197,7.43852931667502,8.18582158067597,3.18746273623863,.632086038363859
2.384977898,19.37902671,4.094799667,11.3471046,3.085696412,4.182718406,0,2.17011450565848,20.3898504025671,3.28904506920696,14.1092577511884,3.64775702281464,5.62440575999095
3.3625049,17.52184156,5.941455825,2.852421235,1.400528665,-.094033452,1,4.94052295581612,19.0304906054662,6.99306587355932,2.67932634229579,1.22324179924587,-.0941546083393096
-2.307772241,21.20565803,2.700975454,5.065904743,7.252452052,1.678596311,1,-1.99703915440135,25.0573074083382,2.59478172176945,5.30594770770382,6.84346048834924,1.7815710678126
1.562577573,18.53669631,1.841785579,7.181618573,6.675018828,6.008688756,1,1.4109186823805,21.2895484515265,1.50080319828041,7.76475906660341,5.36927798155579,7.50889361577748
5.14556696,20.46213315,1.498157978,2.829661104,1.059798448,3.895728108,1,6.23651149955316,17.4579868785511,1.25251479967126,2.54881888735814,.778633751235585,2.90377631742922
3.398357292,17.39441465,6.820649612,4.205240584,3.03476308,2.346792526,0,4.05722556068659,21.5737483559681,7.54287884163178,4.02022530770205,2.24788531308022,1.89300375500553
5.149081216,21.96494912,8.612782814,4.070516483,2.79693383,-.74811244,0,4.00138132454038,27.8917518492573,6.34303364638314,5.15581127095626,2.81101279396458,-.579218494298311
7.038915279,24.99351566,1.481329957,3.142463338,1.214074162,1.803065305,1,9.51818112250501,18.2719019330215,1.42575552579918,2.44866874885125,1.56244085011475,1.84118185385501
4.367765223,21.36460749,3.8203711,1.006932707,3.555794812,-1.100426342,0,4.78732478299043,16.9851859079569,4.58409865111549,1.06916305595004,3.28074699189305,-1.06010244213313
4.904987793,20.28492599,5.006142575,5.644944609,3.951789086,3.942150519,1,4.25322447177462,18.1088619749388,4.76260321609515,7.16896851157589,3.48360576297381,5.04144046671399
.089707198,20.88627365,5.416953155,2.90659949,3.01226627,1.577672643,1,.0877222035836994,14.9387246440439,3.76687746273092,2.26942131805144,3.13198006828163,1.34944997228709
1.880584386,18.25588608,1.288908544,-.310828596,5.618964968,4.634357943,0,2.30857373359138,20.4006437647359,.893107619818009,-.30407578498191,6.22962845749299,4.43679911936948
4.273154437,20.01625059,4.033434495,2.786635296,1.713064,.602019154,0,5.15920142153395,27.8102045791551,3.67440359505861,3.4192375733808,1.51110831190062,.422181305838049
5.289323971,24.2371557,8.502980212,6.462052594,1.166943952,5.113101568,0,3.04055106585047,25.5576272732487,8.60201016799247,6.73815867944606,1.37113793454987,5.72659851002939
2.031375856,18.21768013,7.437213676,8.301952919,6.153393198,6.767303587,0,2.72604582219291,18.9856214625743,5.82759445403781,9.04953462147289,6.01576169546101,8.89112753992884
3.460940509,23.94659517,-1.849788514,3.154096285,3.229291787,2.0294269,1,3.15398009671233,22.6401562521698,-1.75198251505121,3.10430595441259,3.75643589123192,1.84680241558823
5.500555762,23.61126121,-1.27913277,.576494734,.680138421,.745852006,1,6.00928439325543,25.9259404298364,-.938500562332696,.383933752462613,.501611045773451,.644280115718032
6.836363881,21.94831673,2.773159978,3.570460082,1.979364218,5.475622067,1,6.72558387378124,29.1555497921552,2.10068771141075,4.6448059528836,1.22993438520687,6.39557690525985
5.094618411,18.33737238,1.512433134,-2.067310719,6.536714848,3.540981032,1,3.66355189822953,16.3009856479116,1.88220851852518,-2.16378744515529,8.42371682414918,2.66401381696626
-.745954688,19.50855612,3.015022752,.991584446,5.418191238,4.094244437,1,-.875788438281105,23.1312618470797,3.17525070795806,1.38111845245521,4.77643292185021,3.49412958063356
.314645743,19.0214061,4.337186898,6.707753023,5.87136073,8.157069103,0,.284729438968202,20.1396232460157,4.54578322409536,6.91581452839146,4.26628144417725,11.7402486924897
2.199919067,18.22609505,2.539873564,-.085025448,.598216101,-.362826404,0,1.80231544040637,18.2773012298845,2.49072040404544,-.0757793839842987,.504834669198937,-.44368112808212
2.093503566,22.34264222,6.393278202,4.728370337,4.161510083,3.108548193,0,1.2609168962625,31.8148780186976,8.94277553865263,5.64064778873707,4.9758092770624,3.76806744173787
4.022552796,20.33928074,2.651946111,2.134998429,3.921934774,.409353442,0,4.63645500418981,21.4284634191902,1.97020223405694,2.07781434079845,3.49321426320778,.497839198515523
2.362895348,20.1262247,6.466936678,2.381691215,7.53600819,5.262408535,1,2.16713868672751,17.8483008332087,7.72530009678878,3.24710024954374,6.22361304974063,4.83566832640884
-4.172352511,18.73925591,4.459562379,3.011474308,6.335106112,7.052962655,0,-3.47960523526515,22.0064587023281,5.33375712061392,3.37041742770831,4.93614943335053,5.60537391619078
3.982253261,18.90312837,7.593307522,5.443641215,6.990707457,5.929870839,1,3.29303518130102,16.3415246751979,5.89751198559848,5.60727548636398,7.56029530400002,7.63539999507605
5.036525434,22.31836133,2.249259247,1.477043405,-2.110782569,-4.72110059,0,2.97664077345032,21.860188760071,2.46721631682625,1.56475488815221,-1.33466535249881,-3.818792795184
-.795026468,21.61900212,1.345933843,4.291959866,-.028929718,-.430385766,1,-.719318866676337,24.0845992985196,1.43707673004909,4.65820456094936,-.0285671675236624,-.405293344991004
-.33909014,17.72599482,5.485222479,2.24765126,1.237757419,.528408035,1,-.206018140348534,12.4364785110297,4.94915417743436,2.41102788959106,1.46329456742073,.778220662288226
5.310042988,21.06895487,3.844134479,1.717024289,3.730561942,2.534209722,0,3.48160820268086,21.8523554396006,3.73853558683907,1.7744094394641,2.8770994080564,2.38459354320686
4.957038265,21.64329422,.072063922,2.557467437,.51947855,2.52865827,0,5.32795355350142,29.4142059269518,.0858670158182502,2.25090914623228,.340577429235433,2.2657961736691
.388187102,18.7736569,4.88567357,6.356885922,2.906361906,2.648580396,0,.443252792092427,17.4919504983967,3.10538265778642,6.10182848934484,3.40246644712011,3.0829318036472
7.243736426,24.05725397,.0884752,-1.085176501,3.641531246,2.548903074,1,6.42724547947724,15.5685278153262,.0922339977694238,-1.2686472385317,4.18326312466389,2.08776840466563
3.725869048,20.61546746,10.3048365,3.728346599,9.187110413,1.753077925,1,4.01059537500717,22.2096896194203,10.316336430788,2.86871334654328,10.8847398680441,1.82569855704136
9.521422206,25.02523346,-.946522385,-2.75362414,-1.042717132,-2.442568034,0,12.7285098739594,18.7597202488659,-.971473861949971,-2.38488657222644,-.971190139760997,-1.54756419472287
5.482996014,21.05525026,3.111882229,1.405850261,-.919314137,.79118391,1,5.56697609105215,21.6223048784797,3.30112499611234,1.33538221439706,-.923791605493397,.92532707632808
-.936315914,18.4026714,12.58668922,9.499150556,7.568241442,8.325498246,0,-1.07483847998989,17.425250393417,15.6724100983001,12.1317707237045,6.35564617568941,6.99823212578983
7.072866304,23.87105931,1.261928647,-.437472536,-2.7530941,-2.343219547,1,5.18633930921332,24.8584549401575,.86238159763682,-.464250554946275,-1.9486140558822,-1.78765630311815
4.186078779,21.33593034,-1.009327888,-2.116377339,2.600640551,-.816983629,0,3.31840456667102,20.3934376242544,-.839574673885192,-1.58518026182913,2.66465016461575,-.797167282045309
5.081381523,23.09381873,-.298128405,-.955562476,2.052368248,4.554510986,0,4.03158951023256,23.3995824256387,-.234232087767128,-1.40593151504795,2.24273231587028,5.15216930409211
3.227458655,23.88033252,-.307951567,.871398775,1.918992832,-.033694465,0,3.08150057164444,20.2180747866741,-.333544882100801,.947993154515594,2.03770166326583,-.0385991887199997
.030838815,21.155426,-1.09662334,4.454657961,2.398427101,2.507642942,1,.0324447195687408,24.3740331479754,-1.01898705931912,3.97581558815998,2.3060915970892,2.61135752107557
-3.645682883,20.56771011,3.488252054,5.54038873,.743441524,1.841528653,1,-2.7237602517206,24.3445039317758,3.00690954762779,8.51759444852071,.506568152456013,1.60259293631617
5.858228323,25.34014932,3.954819698,1.490275684,5.649251802,5.03752332,0,7.89908886511006,27.0530422898025,3.78908828434808,1.2821096812488,7.4569323256493,4.08894740506221
1.21405986,14.38860807,1.773393193,1.695440994,-.459759832,2.563762143,1,1.043711069211,17.5802087500504,1.44365104528325,1.69896325460815,-.352071487505221,2.54138509580197
2.965324838,19.37419096,4.266070937,5.969929365,8.09895562,7.252957347,0,2.20543637653074,12.844834213276,5.93796228734384,6.66451315977971,7.72308831096498,7.82340052500926
6.017605738,20.82363526,2.131273174,-1.922670198,3.915261263,-2.766835403,1,6.53820680972237,28.5436363240201,1.69614920794943,-1.94189172906897,3.2604160484479,-3.38494768267335
1.417210435,20.31789851,2.727313037,-1.962755851,-.235144561,-1.725786276,1,1.48486990434297,19.0037861549634,3.00978374345811,-1.7355784172712,-.232875513851649,-2.54999198463671
-2.714475823,18.0313359,7.842691265,8.525007126,7.062612486,5.873157141,1,-2.16755510823543,19.5912200789062,10.3663382065956,8.24686004365798,8.23474615266465,6.90253080769179
1.535247638,19.87008755,2.654670751,2.493542139,2.917204526,.524581659,1,1.86091053636664,27.0527074916271,2.69595730657965,2.88680073288198,3.08305661684853,.573720305507876
3.457761371,25.24005063,2.767566501,.720193333,2.75966365,2.10919828,1,3.3325474028402,28.4688792295548,3.37276712720977,.742849462611913,2.50182106913071,1.86360825454154
-1.761147667,21.38662476,2.759581693,7.14494903,7.10191169,7.415719054,0,-1.56403671805154,21.496066484463,3.11136237238628,6.26628920772181,8.36005900204108,7.63657019740495
5.079388765,22.15235861,2.494233413,5.628473307,5.600431945,5.489095509,1,6.55435982849502,28.0391859998213,2.22034984958139,6.98091428631243,5.41776686816623,5.59157545100077
.913067025,20.1475004,7.433551088,3.280650462,2.304178975,2.668170548,0,1.03799737647685,23.7640489397171,7.65688538687911,2.43779708838879,2.27949982629878,1.31370014390981
5.766777067,22.97424804,-2.669917257,2.523239864,-1.380552825,1.656738717,0,5.79148705488895,24.944268235351,-3.12245834283647,2.24391093822132,-1.59186368915131,1.63385309662194
-4.276958252,17.33906554,6.137013791,4.286504062,5.5082167,5.749830616,1,-4.99842818122483,21.5726015647224,6.25746473698569,4.34769857254033,5.81253158277382,4.31325132959048
3.432869327,20.16286929,5.319937309,6.128431375,3.987855932,4.27277458,0,4.4783072101038,16.5521352857747,3.12002105556195,8.17101890920059,2.51303898730952,4.30505138844966
2.340047927,23.06092702,4.785370955,3.437403871,1.41023183,.345193158,1,2.22932439553839,24.5967614430122,4.95663483515615,2.88387997916659,1.49136039981198,.335275306130139
.480354381,21.56497326,-1.809526737,1.609119824,1.964506241,5.255630542,0,.323340691434379,20.5450684344769,-2.58362874799496,1.05450624828414,2.04472671439463,5.89213171073403
4.634122744,24.54475625,1.511333674,3.472885578,3.007565751,-.779753878,1,4.09505089069541,27.7613648753366,2.02698928203648,2.71522130554924,2.50368451155947,-.641752062753353
5.982130251,20.43014604,2.896554246,5.055977876,3.451077258,1.080111662,1,6.92792577537674,20.1626662178469,3.25859748772657,5.62556006740404,3.83521087160181,.726612199143089
-.688244555,19.69236442,4.503166573,3.229200731,3.308626432,4.626780183,0,-.621520627674582,24.768506775205,5.15515123981807,2.79337683915762,2.8824347925914,4.64544720688864
3.515467459,20.48590665,-.900061774,.77584421,1.553181942,.514446028,0,2.43004393938249,19.0326593653504,-.723400972911717,.811146737564746,1.22228714216668,.449093157329709
3.533316994,22.06978109,5.909583207,4.971187209,1.250559162,.799138857,1,3.20062666941782,19.0489101008544,8.0342054979219,4.17796002542738,1.51981897976543,.814696957013928
2.811284825,22.51021914,2.330644997,3.117351827,-.383815075,2.081159946,1,2.93332418205668,22.1500235025544,2.22135949143311,3.75914335496148,-.318501995256964,2.29320563823513
4.778143042,20.74883693,-.829668228,1.274220021,-6.426237021,-4.714592288,1,3.57753080639186,19.6400860626097,-.974072335039222,1.51819232630511,-7.23984784784724,-3.32417477252899
5.408153806,22.26832813,2.216777931,.293028393,2.620759123,2.06269542,1,4.85089024295321,26.4414780064694,2.18624590061216,.322599726126766,2.72105139328106,2.04068803887073
-.035969938,18.6850551,11.98089949,10.9292653,15.63464501,12.2034505,1,-.0390439273071456,18.2851343855132,9.36653386717361,14.071710734051,15.5437593317891,10.1547421674137
3.020806294,21.81596849,1.783539642,1.680067941,-2.403569079,.783363894,0,2.88800365120188,16.379113342562,1.26600436447425,1.78081383685202,-2.67324985723949,.611162719180487
1.635922208,23.06698141,7.144688052,7.77674411,7.24244144,4.681645285,1,1.7245640780996,18.4938411340016,5.34313981576826,5.34938574453263,7.19051061022636,4.79022741612826
2.305165302,18.51475971,8.465468601,-1.554155846,4.145591983,1.697508193,0,2.5505883091685,15.8784146027532,7.74580752944007,-1.56605785827738,4.222593849766,1.35367356733675
.070654276,18.92487689,6.843930183,3.906730043,7.221195668,4.405701804,0,.0336953197241097,15.9502844347241,7.97366153184641,2.56411681044836,7.22931855641476,3.93353187903874
-1.080319017,18.93340539,5.466496374,.157104523,5.276753282,.976798877,0,-1.00195219304979,22.2747471199672,4.83707184388517,.149943197978653,6.86305398600573,.661384608877502
3.049606356,20.02722515,1.349285125,1.128503666,7.063818722,1.884848875,0,3.1943501279593,19.1600677300965,1.36718426348768,1.48801588560387,8.73893966256419,2.04896678408745
1.729741698,20.8405709,-.823510423,4.70384005,.068390204,.97838648,0,1.77201115529332,15.8352685417281,-.822483597061885,4.8783229311016,.0774572161115755,1.07132325381138
1.397922608,18.55446374,1.183063771,4.54712425,3.426682812,5.268662771,1,1.64140375505618,23.1593894206091,1.24208987940299,4.04165670109547,3.45798590326905,5.57301982392643
3.422528919,21.49891169,3.806223829,1.66015549,2.838375951,-3.057678724,1,2.35325063311579,22.6205810122025,3.69751564867567,1.6322879079249,2.7724575611992,-1.77119314630669
-.07722022,20.07262656,5.6375306,5.29530731,12.78117227,6.877099666,1,-.074715030221796,16.9965174889798,5.04414655148964,4.27852245977363,13.5663658729491,6.50736001525179
.007349744,22.5350255,10.20071438,8.113843794,11.92954719,9.204727551,0,.00776981780643186,14.4630274814739,13.3497875283095,9.38251476849053,9.79187863541709,12.0232162849768
1.113240369,20.30209504,-2.294881103,-4.010340793,-.203533124,-.886565967,0,1.2035687163806,24.588172449117,-2.86082939625543,-5.72641061954418,-.217273906011152,-.654578277558603
-1.543765156,16.87128187,5.825250322,3.292508271,7.245068294,6.928656271,0,-1.9755581525654,21.3363888963665,5.56852980111544,3.12722548843649,7.0851609592214,4.55470460104785
-3.009401734,20.61903383,6.337948398,8.350320168,4.684475518,8.051978137,0,-2.3135144426067,16.4003960088148,6.18035551983901,9.71744672181062,5.74118256477456,9.22371827683506
-1.057753772,21.16930365,7.140299175,5.259480355,5.007377259,.839055961,1,-1.17638879253961,22.8353170050863,6.17488816167199,5.39627109058507,4.34032823384788,.778772316880978
-2.252450879,17.07286353,2.313045307,2.13079852,7.589999632,5.299657305,1,-2.35425066494444,19.7829628164589,2.94794236857105,1.28198061238807,6.42354994372363,2.4486894791413
.486089838,23.17582082,-.327979882,.048685879,-1.411029329,-.081183906,0,.489948380187412,18.5838998490604,-.356914967992918,.0600970817374651,-1.20100558177194,-.060826655880353
2.297417033,20.03494148,14.73292058,9.672256712,12.09866888,8.715677308,0,2.99576792618551,17.7240922760125,8.21986323493423,8.37325974747818,11.5142151032925,6.76752325876039
3.595114933,21.2547714,8.102064632,5.932808372,4.064007617,2.584871868,1,3.49533980331802,21.2046566597961,7.09540257349626,8.18011897164949,2.78737183241564,2.3860064767131
-2.075796112,18.12371488,3.38476951,2.722292356,2.417096319,.953953566,0,-1.88114988858929,20.2812807130122,3.28969403984324,2.86876591559043,3.59571610785875,.895394804716622
7.297004268,25.06106147,1.055477401,2.062424963,-.805671661,-2.612268256,0,5.10971492459171,33.3813090215886,1.49983949949156,2.13515183538658,-.883569909887997,-2.52171973875186
8.41249613,23.40095058,7.215150688,3.078074097,4.036343082,8.332918239,1,8.97555983996408,33.4043691905004,6.58542316805479,2.94844694037799,5.57578328752895,9.78458836137901
7.909751703,25.3221273,2.165462122,-.617874929,-.491659244,.193873081,1,3.06422153985026,37.032256739125,2.54164424577487,-.498747074612821,-.554459656734113,.180979278926505
5.741105223,20.7737058,2.419643857,3.165012881,3.333948931,.193721023,0,6.21006993110519,17.047649505485,1.75555641025206,3.95867711326174,4.307335909245,.233436616515439
.302579265,17.37717717,6.065601765,5.532627193,8.567510118,7.551108309,1,.332022589359961,11.2910720625075,5.4587046267606,5.54114388763604,6.65490254762665,4.52795513981725
7.250834682,21.24974323,6.024235187,2.813037183,9.776422857,5.819523869,0,8.07435003828293,17.9835171585232,6.13028747806762,3.69223645188613,7.94520700622745,6.44412905639092
.095260582,22.61477565,7.975633276,3.377235495,2.472226399,.685896161,0,.0806798067686564,23.4391981130605,7.56267073939115,4.06746056261377,2.14836531198525,.539815342873932
4.248725825,26.77442263,.871864086,2.022997547,.01494863,-1.869243034,0,4.06168478878135,29.2157300019523,.657329277624151,2.35462966413493,.0214389563013903,-1.67657722535683
-1.583636896,17.46037678,5.595552157,6.798873606,8.626384674,6.924664781,1,-1.21429423189712,17.3021267948521,5.23878781001555,8.6216706702372,12.8698554119114,3.7321622192359
1.064680465,19.00433836,5.172349142,5.804464238,6.013402643,4.340746164,1,.793579170234035,21.2205789705076,5.06314954624041,8.5918504697622,4.45934192747242,3.32926507724155
6.633304053,23.76501769,1.362285759,.766805988,2.71292969,3.915517246,1,4.28307406898327,24.5223048303691,1.57426910349014,.828849921909677,2.74474712253725,4.79133706287127
3.268774657,20.00953553,-2.689691015,.326691421,-1.799681092,.154336543,1,2.76838139754339,10.4442177334375,-1.85179541672822,.251832462290499,-1.96403942836858,.21157869970745
1.141793397,20.26161288,3.941670541,4.29151894,2.19602141,3.55360993,1,1.02567056736688,19.4172802958792,4.44665583198987,3.57459414234843,2.35064794521571,3.76310971277958
1.641511825,18.84329946,4.428474833,-2.588330069,3.045762723,-2.242460949,0,1.68884386555352,17.9518335571935,4.89386801855185,-2.61331574261721,2.57915825825043,-2.28907758376581
.025781115,23.40679188,2.541890036,-.99546987,1.889141808,1.698021093,1,.0295358052101081,18.3794502788511,2.25280922627939,-.991297277314197,1.50879533043768,1.75790952554683
2.770213555,20.35069867,5.636601094,1.923901401,6.002422829,5.532618372,1,3.34299323074429,17.553027764477,7.28563643041256,1.89749708108722,7.09010059300244,7.61999170744863
